"player_name","salary","season","avg_pts_per_min"
"khem birch",1378242,2019,0.228794558442
"langston galloway",5200000,2017,0.375652380561459
"kyle lowry",1.2e+07,2016,0.59124003002108
"tim hardaway jr.",20025127,2020,0.57660903321116
"kenrich williams",1416852,2020,0.35430328379931
"julyan stone",543471,2017,0.0705075098814229
"nicolas batum",11765500,2015,0.433772538640107
"luke babbitt",1227286,2017,0.344523215264892
"blake griffin",17674613,2015,0.627996851177742
"michael kidd-gilchrist",1.3e+07,2019,0.210688980052898
"trevor ariza",7806971,2017,Inf
"eric gordon",14057730,2020,0.630058648417773
"raul neto",1471382,2018,0.43318484915838
"rodney hood",1406520,2017,0.521880147031034
"jaylen morris",1378242,2018,0.289351851851852
"rashad vaughn",1811040,2017,0.385191308607598
"lonnie walker iv",2357160,2019,0.380461513862045
"jon leuer",1035000,2016,0.382997141274783
"kemba walker",3272091,2015,0.592252143478607
"lamarcus aldridge",16006000,2015,0.597032999745976
"khris middleton",1.3e+07,2019,0.696216745551178
"tony snell",1472400,2015,0.27103446269003
"mike conley",9588426,2016,0.632370478876324
"marvin williams",7e+06,2015,0.394543815012144
"avery bradley",8269663,2017,0.476879269487376
"robert sacre",915243,2015,0.2814650866375
"derrick favors",17650000,2020,0.345626299369038
"joe harris",980431,2017,0.434841803451148
"caris levert",1702800,2019,0.626020540780642
"chimezie metu",1416852,2020,0.576124481311617
"darius garland",6400920,2020,0.53772463659508
"ryan hollins",915243,2015,0.264522515961389
"garrett temple",8e+06,2018,0.285280588506361
"omer asik",9213483,2016,0.197797395939811
"nemanja bjelica",3800000,2017,0.334651997139066
"anthony tolliver",3290000,2018,0.305324055854805
"al-farouq aminu",8042895,2016,0.313594172517017
"vince carter",4088019,2016,0.327987022922696
"bismack biyombo",1.7e+07,2018,0.326289878570868
"ben mclemore",3026280,2015,0.357313396008024
"brook lopez",21165675,2017,0.559250890984932
"andre iguodala",17185185,2020,0.220913356280152
"eric moreland",1826300,2018,0.109777777777778
"ish smith",861405,2015,0.404954450566441
"jeremy tyler",948163,2015,0.285714285714286
"shaun livingston",5543725,2016,0.297938372630794
"brandon bass",6900000,2015,0.367722892550017
"solomon hill",1302840,2015,0.263894845932864
"john collins",2686560,2020,0.5705144913991
"nate wolters",980431,2017,0.208333333333333
"chandler hutchison",2332320,2020,0.347094686547328
"rondae hollis-jefferson",2500000,2020,0.363047312322675
"tomas satoransky",3e+06,2018,0.325595431336894
"elfrid payton",2613600,2017,0.422679507037611
"mike muscala",816482,2015,Inf
"derrick jones jr.",543471,2017,0.236952086727199
"solomon hill",1358880,2016,0.234052433997119
"troy caupain",815615,2018,0.685185185185185
"lou williams",7e+06,2018,0.767191665411523
"brad wanamaker",1445697,2020,0.315091329479349
"richaun holmes",4767000,2020,0.486645919026918
"terance mann",1e+06,2020,Inf
"chandler parsons",23112004,2018,0.358888875078485
"mike muscala",1015696,2017,0.403976687899668
"tony bradley",1414920,2018,0.393055555555556
"daniel hamilton",1349383,2019,0.157894736842105
"kentavious caldwell-pope",17745894,2018,0.439611481355312
"jeff withey",1015696,2017,0.388124156545209
"alex poythress",1378242,2018,0.344004489992342
"darren collison",1e+07,2018,0.388701224000061
"tim frazier",1620564,2020,0.113333333333333
"tony allen",4831461,2015,0.336071478341198
"paul millsap",9500000,2015,0.517033077061867
"tony allen",5505618,2017,0.351924563785178
"jaylen brown",4743000,2017,0.494754762170458
"jrue holiday",11286518,2017,0.542936751131577
"isaiah canaan",997547,2018,0.263779466102847
"elijah millsap",845059,2016,0.136363636363636
"andrew wiggins",5758680,2016,0.638724179849231
"noah vonleh",2637720,2016,0.269228327404174
"dante exum",9600000,2019,0.327749248898644
"cristiano felicio",8156500,2020,0.351213818860878
"gorgui dieng",2348783,2017,0.362884395083226
"bam adebayo",2955840,2018,0.401938710622157
"luis montero",874636,2017,0
"jarrett jack",6300000,2016,0.12
"taj gibson",8950000,2017,0.36619379469484
"sasha vujacic",947276,2016,0.429868711732522
"steve blake",2077000,2015,0.249963152902487
"bojan bogdanovic",3730653,2017,0.449395458748606
"john jenkins",981348,2016,0.416666666666667
"brook lopez",3382000,2019,0.473995174077956
"jordan clarkson",13437500,2020,0.6996823612483
"nemanja bjelica",6825000,2020,0.337173769419777
"jamychal green",980431,2017,0.3927516681961
"kevin seraphin",3898692,2015,0.336180936500847
"gorgui dieng",1413480,2015,0.380764062918857
"udonis haslem",1620564,2020,2
"kyle o'quinn",3918750,2017,0.388743420522757
"ben gordon",4500000,2015,0.1
"steve novak",295327,2016,0.427272727272727
"kyle lowry",1.2e+07,2017,0.51261983256436
"dennis smith jr.",3819960,2019,0.330153046216526
"joel embiid",4626960,2016,0.811445953604926
"ben mclemore",3156600,2016,0.391227547014388
"nikola jokic",1300000,2016,0.584297768063409
"mitchell robinson",1485440,2019,0.428077919721326
"terrence ross",3553917,2016,0.459073657546763
"jon leuer",967500,2015,0.458728401820507
"spencer dinwiddie",845059,2016,0.316741001521374
"andre ingram",13824,2018,0
"juwan morgan",746054,2020,0.145896939317992
"wilson chandler",12016854,2018,0.260854136981808
"john henson",2943221,2016,0.359433776733946
"treveon graham",1645357,2020,0
"kenneth faried",12921348,2018,0.508373606007794
"kentavious caldwell-pope",2772480,2015,0.403480013186629
"andre iguodala",11131368,2017,0.259812512856456
"tyler ulis",1312611,2018,0.341666666666667
"joffrey lauvergne",1709719,2017,Inf
"bradley beal",5694674,2016,0.665125002295422
"greg stiemsma",915243,2015,0
"myles turner",1.8e+07,2020,0.414504494816492
"wayne ellington",2383076,2019,0.310971730694749
"tiago splitter",9250000,2015,0.341324657111217
"jrue holiday",10595507,2016,0.474657201444249
"trevor booker",4775000,2016,0.402047651633877
"thabo sefolosha",5500000,2018,0.307803063047286
"greg smith",948163,2015,0.190368024314103
"thomas robinson",981348,2016,0.422367260042547
"lucas nogueira",1762680,2015,0.415142322954823
"allen crabbe",862000,2015,0.394674669168302
"damian lillard",4236287,2016,0.763215621987676
"dragan bender",4661280,2019,0.400512870385548
"sean kilpatrick",980431,2017,0.431154703502488
"courtney lee",12759670,2020,0.5
"ian mahinmi",15944154,2018,0.312176516324308
"caris levert",1702800,2018,0.535148963133472
"steven adams",2184960,2015,0.326746700345724
"stephen curry",10629213,2015,0.87351846022673
"rudy gay",12403101,2016,0.540126572227855
"john henson",11327466,2019,0.374669702156999
"kevon looney",1131960,2016,0.326032777523209
"austin rivers",922943,2019,0.345192874214696
"marvin bagley iii",8556120,2020,0.550822441282495
"pau gasol",7128000,2015,0.516059273664127
"jeff withey",947276,2016,Inf
"alec burks",11536515,2019,0.56314327712382
"steven adams",3140517,2017,0.426664708844075
"clint capela",1296240,2017,0.498384105397598
"quinn cook",1544951,2019,0.510974811367801
"marcin gortat",12782609,2018,0.313045126510565
"metta world peace",947276,2016,0.289043205160852
"wendell carter jr.",5201400,2020,0.444702327664043
"jarell eddie",561716,2016,0.256116182105026
"gordon hayward",15409570,2016,0.641407662273042
"kyle kuzma",1423560,2018,0.575814036265074
"raul neto",937800,2017,0.340408549225113
"d.j. augustin",3e+06,2016,0.401301975591227
"danny green",4025000,2015,0.295870594762604
"kent bazemore",15730338,2017,0.463342891816182
"myles turner",3410284,2019,0.428938001601725
"cj miles",4583450,2017,0.530823053275945
"aron baynes",5193600,2019,0.498281113279519
"willy hernangomez",1544951,2019,0.563941994415236
"tyreke evans",3290000,2018,0.520398911510412
"chris babb",816482,2015,0.179276315789474
"kyle lowry",34996296,2020,0.511594764753211
"sterling brown",1378242,2018,0.351437569580004
"brandan wright",5709880,2017,0.398210262910516
"nemanja bjelica",3949999,2018,0.40417618405314
"seth curry",2795000,2019,0.48368241542165
"brandon knight",3553917,2015,0.538160958558752
"lance stephenson",9e+06,2015,0.361970428251071
"derrick rose",7317073,2020,0.577501228312486
"draymond green",14260870,2016,0.324170685314223
"andrew harrison",1544951,2019,0.525952380952381
"devin booker",2223600,2017,0.714718025344305
"bradley beal",4505280,2015,0.584694758980478
"kris dunn",4221000,2019,0.289523800142636
"john wall",19169800,2018,0.600673565127055
"norman powell",874636,2017,0.381281397981638
"demar derozan",26540100,2017,0.665531065512801
"ben simmons",5903160,2017,0.477613622506406
"jeremy lin",2139000,2016,0.632870600133234
"jason terry",947276,2016,0.227789898076256
"andrew bogut",12972973,2015,0.264237301487854
"david stockton",1378242,2019,0.392857142857143
"nick collison",3750000,2016,0.200762281197064
"omri casspi",2836186,2016,0.317779033059198
"al horford",28928709,2019,0.396834441502029
"rudy gobert",21924719,2018,0.512537805464956
"david west",1499187,2016,0.36827681940427
"andre drummond",25434263,2018,0.523551444629285
"tobias harris",2380594,2015,0.453743524138952
"kemba walker",32742000,2020,0.609713759752538
"david nwaba",1512601,2019,0.363614615593348
"devonte' graham",1416852,2020,0.524345668694825
"d.j. wilson",2961120,2020,0.46765675402039
"rudy gobert",23241573,2019,0.462231642019337
"nicolo melli",4102564,2020,0.268160067574983
"chris paul",24599495,2018,0.492302489215494
"josh huestis",1191480,2017,0.281068844370473
"jamal murray",3499800,2019,0.593616169708194
"rudy gay",13333333,2017,0.530952223389927
"chris johnson",1050961,2017,0
"donte divincenzo",2905800,2020,0.37870107816347
"mindaugas kuzminskas",2898000,2017,0.416666666666667
"karl-anthony towns",7839435,2019,0.801530403733972
"t.j. leaf",2407560,2019,0.476470588235294
"t.j. warren",3152931,2018,0.559517944342993
"tyler ennis",1733880,2017,0.293919274885913
"kyrie irving",20099189,2019,0.80172753169142
"john holland",874636,2017,0.304994860764092
"nikola pekovic",12100000,2015,0.339602635926165
"patrick beverley",5513514,2018,0.280588650248369
"daniel theis",5e+06,2020,0.392366015602508
"landry shamet",1703649,2019,0.310980202902606
"harry giles iii",1859400,2018,0.5130389793515
"kyle wiltjer",543471,2017,0.333333333333333
"brandon ingram",5519400,2018,0.564736933627534
"marquese chriss",2941440,2017,0.352005155807501
"zhou qi",815615,2018,Inf
"patty mills",3842105,2015,0.429551184293732
"chris paul",22868827,2017,0.592484599329121
"kalin lucas",1312611,2018,0.288095238095238
"brandon goodwin",630032,2019,0.428088780791117
"raul neto",2150000,2019,0.432305404147509
"goran dragic",18109175,2018,0.518156699831818
"corey brewer",4702500,2015,0.362510218104748
"dwayne bacon",1378242,2018,0.386942573863456
"dorian finney-smith",1544951,2019,0.31734213304783
"bobby portis",2494346,2018,0.580249023314086
"troy daniels",816482,2015,0.689983158429708
"dante exum",3940320,2017,0.434242905857995
"nikola vucevic",11250000,2016,0.496752347263418
"kevin knox ii",4380120,2020,0.447360919916948
"t.j. mcconnell",874636,2017,0.2816488781779
"dillon brooks",1618520,2020,0.596961414962452
"jeff teague",1.9e+07,2020,0.337807495057849
"iman shumpert",8988765,2016,0.288187004544456
"cj mccollum",2525160,2016,0.642392587661316
"paul george",17120106,2016,0.657984675714293
"jeremy evans",1227286,2017,0.3
"james johnson",15349400,2020,0.337428572477158
"terrence ross",12500000,2020,0.545814145749838
"jeff teague",8e+06,2015,0.547683143531232
"khyri thomas",838464,2019,0.577256077256077
"chris boucher",457418,2019,0.438244354589903
"jordan mickey",1170960,2016,0.404030962435037
"shelvin mack",6e+06,2018,0.351891015518063
"ian mahinmi",4e+06,2016,0.290674537025117
"jordan clarkson",845059,2016,0.517594248982102
"eric bledsoe",13500000,2016,0.623132164377972
"eric moreland",507336,2015,0.222916666666667
"james jones",915243,2015,0.316034876536444
"bogdan bogdanovic",9e+06,2019,0.518028681608841
"ivica zubac",1312611,2018,0.482617453238133
"goran dragic",15891725,2017,0.547738702645635
"rodions kurucs",1699236,2020,0.317099567099567
"alexis ajinca",4638203,2017,0
"tyler lydon",1579440,2018,0.285248447204969
"stanley johnson",3940402,2018,0.345603829498066
"joe ingles",2150000,2017,0.365758705040881
"russell westbrook",28530608,2018,0.641078176174815
"christian wood",874636,2018,0.651783615279865
"jj redick",12250000,2019,0.570166027968743
"luol deng",9714461,2015,0.383588007487118
"dwight powell",9631250,2019,0.349315807713613
"al-farouq aminu",6957105,2019,0.245331912381562
"james michael mcadoo",980431,2017,0.299206349206349
"ben mclemore",5200000,2018,0.398180410956146
"kevon looney",4464226,2020,0.223658446295307
"royce o'neale",1378242,2019,0.221971785879901
"amar'e stoudemire",306876,2015,0.402318206907271
"gary trent jr.",838464,2019,0.379152766822905
"quinn cook",3e+06,2020,0.583421858446225
"aaron gordon",4351320,2017,0.571873538191775
"markieff morris",427288,2019,0.442742039503522
"omer asik",9904494,2017,0.149361286861287
"dewayne dedmon",7200000,2018,0.43320866340844
"shabazz napier",1350120,2017,0.413259083430986
"chris copeland",1150000,2016,0
"nik stauskas",2745840,2015,0.321290838061941
"nazr mohammed",915243,2015,0.39047619047619
"danny green",1e+07,2016,0.274747365403277
"harrison barnes",24107258,2019,0.414551860410953
"james ennis iii",507336,2015,0.443219566016501
"evan fournier",1.7e+07,2017,0.556956617331008
"john henson",12517606,2017,0.341847500214917
"tyreke evans",11265416,2015,0.494157043019218
"josh richardson",874636,2017,0.39185057500187
"jake layman",1312611,2018,Inf
"chandler parsons",22116750,2017,0.39755838377943
"p.j. tucker",5500000,2016,0.220506431308604
"naz mitrou-long",815615,2018,0.140959595959596
"tim hardaway jr.",19200127,2019,0.528924070578012
"semi ojeleye",1618520,2020,0.257851188187632
"derrick rose",290951,2018,0.648843698078455
"robert covington",1e+06,2016,0.398453982772205
"patrick mccaw",1312611,2018,0.14573551971742
"shake milton",1455697,2020,0.55889641641045
"patty mills",12428571,2020,0.45010657196033
"ante zizic",1952760,2018,0.465843656762323
"james harden",14728844,2015,0.770397074583661
"doug mcdermott",2380440,2016,0.415195794885079
"courtney lee",5675000,2016,0.348664650202088
"cedi osman",2907143,2020,0.417893012824494
"kentavious caldwell-pope",2891760,2016,0.403756805177027
"bryce cotton",92514,2015,Inf
"jemerrio jones",52108,2019,0.2
"deandre ayton",8165160,2019,0.570584383462642
"miles plumlee",2109294,2016,0.23901740067739
"ricky rubio",12700000,2016,0.33526044125793
"anthony davis",22116750,2017,0.779543559923422
"kevin love",21165675,2017,0.565372346595503
"lou amundson",1635476,2016,0.291666666666667
"patrick patterson",5451600,2019,0.442449168650174
"josh richardson",9367200,2018,0.488241438294727
"lauri markkanen",4536120,2018,0.578071579714618
"deonte burton",151587,2019,0.42103024195963
"jordan bell",1378242,2018,0.314233425353012
"serge ibaka",12350000,2015,0.39956019082389
"nic claxton",898310,2020,0.19693432928727
"larry nance jr.",2272391,2018,0.358225963338627
"emmanuel mudiay",3102240,2016,0.418892998226926
"eric bledsoe",1.3e+07,2015,0.600858418705143
"alex len",4823621,2017,0.439505850013709
"jeff green",9200000,2015,0.40970606587606
"joe ingles",2050000,2016,0.28285146357673
"rodney mcgruder",4807693,2020,0.358123674571043
"buddy hield",4861208,2020,0.491645722723704
"klay thompson",3075880,2015,0.67859947371006
"ty lawson",11595506,2015,0.263495098002225
"mfiondu kabengele",1977000,2020,0.421054750402577
"evan turner",17868853,2019,0.231972450064555
"royce o'neale",815615,2018,0.25650697576803
"jalen lecque",898310,2020,0.710185185185185
"ricky rubio",13550000,2017,0.463727208734772
"deandre' bembry",1634640,2019,0.285264264107179
"raul neto",1620564,2020,0.395806942057703
"jj redick",7377500,2017,0.584468892902347
"seth curry",3028410,2018,0.379267260599562
"kristaps porzingis",5697054,2019,0.652856210165094
"bismack biyombo",3873398,2015,0.251642284028684
"jj redick",7085000,2016,0.521697632455728
"ian mahinmi",15944154,2017,0.328113174040539
"lou williams",8e+06,2020,0.560417216980251
"cleanthony early",507336,2015,0.231841024883494
"eric gordon",15514031,2016,0.527542857214308
"bryce alford",815615,2018,0.766666666666667
"jamal murray",3355320,2018,0.576015900519145
"nerlens noel",1620564,2020,0.208413249079139
"david west",1.2e+07,2015,0.39518103790499
"garrett temple",8e+06,2019,0.370195759369672
"ronnie price",915243,2015,0.259462429954973
"donald sloan",948163,2015,0.301749734748811
"jorge gutierrez",189455,2016,0.320707070707071
"al-farouq aminu",981084,2015,0.368634648642459
"t.j. warren",1953120,2015,0.464616232946534
"spencer dinwiddie",7e+05,2015,0.379337621964302
"aaron brooks",2250000,2016,0.333738088740597
"jabari brown",59686,2015,0.414509803921569
"wenyen gabriel",1445697,2020,0.235796252824117
"derrick rose",1512601,2019,0.693864630912694
"samuel dalembert",4051527,2015,0.356746031746032
"willy hernangomez",1350000,2017,0.514370949316374
"jabari parker",5152440,2016,0.599541541775661
"seth curry",947276,2016,0.451383008628656
"jerian grant",2639314,2019,0.267892934951758
"daniel theis",1378242,2019,0.379085471456483
"russell westbrook",15719062,2015,0.689379666032463
"joe harris",884879,2015,0.449816965441965
"omri casspi",1471382,2018,0.432312891571792
"gary neal",3250000,2015,0.472865761403846
"sam dekker",1794600,2018,0.354722919384183
"kenneth faried",12078652,2017,0.422600033507251
"marcus paige",543471,2017,0.625
"iman shumpert",10337079,2018,0.296757984988558
"tarik black",845059,2016,0.367269772703378
"stephen curry",11370786,2016,0.778212677554152
"jr smith",12800000,2017,0.285976588579911
"greivis vasquez",6600000,2016,0.189703525641026
"ivan rabb",950000,2018,0.402146154800897
"chinanu onuaku",1312611,2018,1.13333333333333
"frank jackson",815615,2018,0.439288400645206
"wesley matthews",16407500,2016,0.40071906192361
"damian jones",2305057,2020,0.343931877374234
"cory joseph",7315000,2017,0.299971668947463
"marcus morris sr.",4625000,2017,0.497025164731774
"buddy hield",3675480,2018,0.64593163338717
"josh richardson",525093,2016,0.325514132052462
"dragan bender",4276320,2017,0.246356282643728
"ian mahinmi",15944154,2019,0.349401836821072
"donovan mitchell",2621280,2018,0.696379236668689
"thomas bryant",8e+06,2020,0.515937589568421
"kris humphries",4250000,2015,0.415204853444236
"t.j. mcconnell",3500000,2020,0.320935624217677
"trevor booker",5e+06,2015,0.29466349835093
"jordan hill",9e+06,2015,0.415257753029021
"james young",1825200,2017,0.3864522417154
"tyler zeller",59820,2019,0.511111111111111
"fred vanvleet",8653847,2019,0.493889321214965
"elfrid payton",3e+06,2019,0.349502427500744
"juan toscano-anderson",350189,2020,0.222034742916169
"zaza pachulia",2898000,2017,0.411021536835665
"mike conley",30521115,2019,0.520127383765783
"reggie jackson",17043478,2019,0.449549490899823
"dejounte murray",1544951,2019,0.432847508537367
"isaiah canaan",947276,2016,0.284144316555938
"darren collison",5013559,2016,0.440274267462546
"jawun evans",815615,2018,0.1252331002331
"steven adams",24157303,2019,0.417065319681241
"jimmer fredette",915243,2015,0.714285714285714
"miles bridges",3755400,2020,0.431292611538408
"willy hernangomez",1676735,2020,0.44808765731044
"ben simmons",8113930,2020,0.430828582835008
"justise winslow",1.3e+07,2020,0.328405303668013
"joakim noah",12700000,2015,0.200391384996209
"t.j. mcconnell",1600520,2018,0.349944033305303
"andre roberson",1e+07,2019,0.26141371996987
"bradley beal",25434263,2018,0.706189270591872
"will barton",3533333,2017,0.475776589916438
"juancho hernangomez",2076840,2018,0.25595592256043
"henry sims",947276,2016,0.181818181818182
"justin patton",1620564,2020,0.309465442471644
"jorge gutierrez",96056,2015,0.313238979802447
"yogi ferrell",3150000,2020,0.4372871577032
"andre drummond",3272091,2016,0.467203486011669
"shelvin mack",2433334,2017,0.316277859251711
"d.j. augustin",3e+06,2015,0.356329738558426
"delon wright",2536898,2019,0.304338722911614
"boban marjanovic",3500000,2020,0.573585019984429
"doug mcdermott",7333333,2020,0.551980235945493
"kevin knox ii",3739920,2019,0.361898077448301
"bobby portis",1.5e+07,2020,0.544796302112894
"marquese chriss",3073800,2018,0.341993940220791
"tim hardaway jr.",1250640,2015,0.334716376463637
"mason plumlee",14041096,2020,0.380582921656884
"marvin williams",14087500,2018,0.354958015468741
"anthony tolliver",3e+06,2016,0.304954903802689
"rj barrett",7839960,2020,0.504281141296552
"maurice ndour",525093,2016,0.406916752229252
"andre iguodala",12289544,2015,0.275732237883164
"courtney lee",11242000,2017,0.384918161018416
"jarrett allen",2034120,2018,0.441373321862648
"jerami grant",1524305,2018,0.414176968926415
"nicolas batum",2.4e+07,2018,0.299335959781759
"rondae hollis-jefferson",2470357,2018,0.452181994460651
"demar derozan",27739975,2019,0.652983245675911
"danuel house jr.",247827,2019,0.34820646294875
"gerald henderson",6e+06,2016,0.380954151442518
"jae crowder",7815533,2020,0.36126274203138
"jodie meeks",6e+06,2015,0.526818181818182
"darius miller",7e+06,2020,0.323631597161009
"jaylen brown",4956480,2018,0.504922570784525
"shelvin mack",2433333,2015,0.45359485084309
"rasual butler",947276,2016,0.0518218623481781
"jeff teague",1.9e+07,2018,0.422468636116034
"kevon looney",1182840,2017,0.290347061787214
"cameron reynolds",108953,2019,0.159259259259259
"wendell carter jr.",4441200,2019,0.389025676205568
"alex len",4187599,2018,0.546184092260482
"trevor ariza",8193030,2016,0.335847716255995
"alfonzo mckinnie",1349383,2019,0.262142689359884
"jordan clarkson",507336,2015,0.488323309137671
"dwyane wade",2e+07,2016,0.591659450241719
"markel brown",507336,2015,0.336301001324704
"vlatko cancar",898310,2020,0.281475247245398
"marvin williams",12250000,2017,0.374466713762316
"terrence ross",2793960,2015,0.392992047469367
"nick young",5219169,2016,0.515598577104311
"tony parker",13437500,2016,0.434912082155063
"tobias harris",1.6e+07,2016,0.525112740842724
"mirza teletovic",3368100,2015,0.545764544992054
"jayson tatum",6700800,2019,0.679014068295279
"jerami grant",884879,2015,0.373823475027182
"kent bazemore",18089887,2018,0.462721290891123
"alexis ajinca",4389607,2016,0.343095136871653
"timothe luwawu-cabarrot",1326960,2017,0.411430259907931
"jevon carter",1416852,2020,0.358526892995789
"james harden",15756438,2016,0.80186428638049
"corey brewer",7579366,2018,0.325550169700627
"trey lyles",5500000,2020,0.270511667550031
"emeka okafor",592030,2018,0.366666666666667
"jerome robinson",3567720,2020,0.238058275155352
"damian lillard",26153057,2018,0.723840499902991
"jarrett culver",5813640,2020,0.379256938921186
"jamychal green",4767000,2020,0.42214266780812
"kawhi leonard",17638063,2017,0.702177452177452
"stephen curry",12112359,2017,0.820624291713475
"trey burke",1544951,2018,0.539988562554767
"cj mccollum",25759766,2019,0.625137103648251
"nikola vucevic",2.8e+07,2020,0.702165021550206
"marcin gortat",10434782,2015,0.465647166363464
"hassan whiteside",25434262,2018,0.545631868355756
"kevin durant",26540100,2017,0.772744275075866
"carmelo anthony",22875000,2016,0.663538985188946
"zach lavine",2240880,2017,0.617327846382367
"gerald green",1512601,2019,0.424603174603175
"isaac bonga",1e+06,2019,Inf
"theo pinson",4737,2019,0.300347974547444
"josh mcroberts",5782450,2017,0
"jamal crawford",13253012,2017,0.496033603461864
"russell westbrook",26540100,2017,0.711048872476974
"harrison barnes",3049920,2015,0.367199475447382
"klay thompson",16663575,2017,0.579253010421962
"jakob poeltl",2703960,2017,0.379403102682608
"glenn robinson iii",1050500,2017,0.249423080098137
"henry ellenson",341831,2019,0.119047619047619
"norman powell",9367200,2018,0.434201919926
"kevin seraphin",2814000,2016,0.422032402857509
"joel embiid",25250000,2018,0.82586593740719
"kelly olynyk",12537527,2018,0.420514405226824
"jason terry",980431,2017,0.189126752593702
"derrick favors",1.2e+07,2018,0.51388695814999
"de'anthony melton",949000,2019,0.385900552784948
"nikola jokic",1358500,2017,0.576148256071165
"andre miller",4650000,2015,0.256475040013052
"marquese chriss",654469,2020,0.536243386243386
"pascal siakam",1544951,2019,0.637722836143215
"wesley matthews",17884176,2018,0.390503351935198
"trae young",6273000,2020,0.733824632422966
"phil pressey",816482,2015,0.259933891633403
"andre drummond",2568360,2015,0.50657885575999
"cameron payne",2021520,2016,0.340323082767405
"al horford",1.2e+07,2016,0.452320995261611
"joe ingles",13045455,2019,0.324686752408177
"shai gilgeous-alexander",3952920,2020,0.714440833843102
"quincy pondexter",3853931,2018,0.263557167870033
"nemanja bjelica",6500000,2019,0.415887338907511
"greivis vasquez",6400000,2015,0.264797113028015
"jeremy lin",11483254,2017,0.527348325837081
"will barton",915243,2015,0.492125576067418
"jaren jackson jr.",5915040,2019,0.600592010840622
"noah vonleh",1512601,2019,0.367924663322164
"frank kaminsky",3627842,2018,0.487820483747287
"daniel gafford",898310,2020,0.483057840560727
"lamarcus aldridge",19689000,2016,0.535783693462217
"rudy gobert",23241573,2020,0.46849240016966
"kyle anderson",8641000,2019,0.311034292665802
"jerian grant",1643040,2017,0.374122811965326
"bradley beal",25434263,2019,0.849660998143769
"maxi kleber",815615,2018,0.346757818890792
"kelly olynyk",3094014,2017,0.472150967168181
"josh jackson",6041520,2019,0.478390822332733
"jamal crawford",1512601,2019,1
"derrick rose",21323252,2017,0.534140573827862
